Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFB1CA,2021.06,6153.736,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2021.09,6354.359,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2021.12,7235.012,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2022.03,6722.914,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2022.06,6533.239,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2022.09,6891.158,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2022.12,7234.549,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2023.03,6635.331,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2023.06,6385.092,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2023.09,6769.016,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2023.12,6911.826,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2024.03,5952.774,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2024.06,6107.751,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2024.09,6492.229,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CA,2024.12,6660.087,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFB1CS,1995.03,2193.611,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1995.06,2377.521,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1995.09,2425.338,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1995.12,2541.742,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1996.03,2455.871,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1996.06,2389.488,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1996.09,2405.093,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1996.12,2352.426,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1997.03,2312.413,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1997.06,2436.821,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1997.09,2206.058,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1997.12,2257.927,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1998.03,2422.859,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1998.06,2291.489,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1998.09,2298.683,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1998.12,2355.061,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1999.03,2537.259,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1999.06,2799.882,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1999.09,3029.797,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,1999.12,2905.283,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2000.03,2979.97,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2000.06,2894.74,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2000.09,3103.657,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2000.12,3141.615,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2001.03,3179.029,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2001.06,3332.184,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2001.09,3331.838,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2001.12,3393.704,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2002.03,3349.249,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2002.06,3474.821,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2002.09,3325.405,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2002.12,3437.564,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2003.03,3253.354,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2003.06,3278.936,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2003.09,3408.062,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2003.12,3455.716,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2004.03,3602.789,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2004.06,3601.857,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2004.09,3696.244,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2004.12,3869.456,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2005.03,3902.848,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2005.06,3966.718,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2005.09,3884.434,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2005.12,3798.792,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2006.03,3923.176,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2006.06,3902.113,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2006.09,4013.951,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2006.12,4032.903,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2007.03,4081.349,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2007.06,4262.335,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2007.09,4308.492,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2007.12,4459.888,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2008.03,4480.062,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2008.06,4431.02,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2008.09,4489.288,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2008.12,4353.826,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2009.03,4291.366,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2009.06,4143.605,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2009.09,4017.196,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2009.12,3940.549,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
