subjet,eda,bvp,temp,x,y,z,emotion
16,0.25,61.9,32.47,37,23,47,0
16,0.25,39.66,32.47,37,23,47,0
16,0.25,-29.7,32.47,37,23,47,0
16,0.25,-3.56,32.47,37,23,46,0
16,0.25,-2.36,32.45,37,23,46,0
16,0.25,-97.9,32.45,37,23,46,0
16,0.25,23.29,32.45,37,23,46,0
16,0.25,28.3,32.45,37,23,47,0
16,0.25,8.13,32.49,37,23,47,0
16,0.25,11.96,32.49,37,23,47,0
16,0.25,10.58,32.49,37,23,47,0
16,0.25,-13.04,32.49,37,23,47,0
16,0.25,-1.99,32.45,37,23,47,0
16,0.25,-3.82,32.45,37,23,47,0
16,0.25,9.61,32.45,37,23,47,0
16,0.25,8.74,32.45,37,23,47,0
16,0.25,-0.27,32.43,37,23,47,0
16,0.25,-4.39,32.43,37,24,46,0
16,0.25,-1.1,32.43,37,23,47,0
16,0.25,1.56,32.43,37,23,47,0
16,0.25,-2.34,32.45,37,24,46,0
16,0.25,2.33,32.45,37,24,46,0
16,0.25,-3.17,32.45,37,23,46,0
16,0.25,-8.82,32.45,37,24,47,0
16,0.25,-15.02,32.43,37,24,47,0
16,0.25,8.61,32.43,37,23,46,0
16,0.25,-12.03,32.43,37,23,47,0
16,0.25,-3.83,32.43,37,23,46,0
16,0.25,-4.04,32.43,37,24,46,0
16,0.25,-1.37,32.43,37,24,46,0
16,0.25,3.43,32.43,37,24,46,0
16,0.25,-0.97,32.43,37,24,46,0
16,0.25,-10.99,32.41,37,23,47,0
16,0.25,9.72,32.41,37,23,47,0
16,0.25,14.92,32.41,37,23,47,0
16,0.25,7.82,32.41,37,23,47,0
16,0.25,-9.31,32.37,37,24,47,0
16,0.25,-4.22,32.37,37,23,46,0
16,0.25,3.79,32.37,37,24,47,0
16,0.25,4.67,32.37,38,24,46,0
16,0.25,-2.28,32.39,37,24,46,0
16,0.25,-5.71,32.39,37,24,46,0
16,0.25,-2.69,32.39,38,24,46,0
16,0.25,-9.4,32.39,37,23,46,0
16,0.25,6.86,32.39,37,23,46,0
16,0.25,20.59,32.39,37,23,47,0
16,0.25,5.06,32.39,37,23,47,0
16,0.25,-3.29,32.39,37,23,46,0
16,0.25,-13.77,32.37,37,23,46,0
16,0.25,-0.67,32.37,37,23,47,0
16,0.25,1.96,32.37,38,24,46,0
16,0.25,5.54,32.37,37,23,47,0
16,0.25,-12.65,32.39,37,23,46,0
16,0.25,-21.09,32.39,37,23,47,0
16,0.25,1,32.39,37,23,47,0
16,0.25,5.47,32.39,38,23,46,0
16,0.25,14.15,32.37,37,23,47,0
16,0.25,-15.53,32.37,38,23,47,0
16,0.25,-0.97,32.37,37,23,47,0
16,0.25,5.09,32.37,38,23,46,0
16,0.25,5.34,32.37,37,24,47,0
16,0.25,9.54,32.37,37,23,47,0
16,0.26,1.66,32.37,37,23,47,0
16,0.25,7.01,32.37,37,23,46,0
16,0.25,13.18,32.37,37,23,46,0
16,0.25,4.32,32.37,38,23,46,0
16,0.25,9.65,32.37,37,23,46,0
16,0.25,10.76,32.37,37,23,46,0
16,0.25,-9.3,32.34,38,23,46,0
16,0.25,-6.58,32.34,37,24,46,0
16,0.25,10.12,32.34,38,23,47,0
16,0.25,14.95,32.34,38,23,47,0
16,0.25,13,32.34,37,23,46,0
16,0.26,-3.52,32.34,38,23,47,0
16,0.25,-22.21,32.34,38,24,46,0
16,0.25,8.16,32.34,39,24,48,0
16,0.25,25.78,32.37,38,24,46,0
16,0.25,-4.9,32.37,38,24,46,0
16,0.25,6.8,32.37,37,24,46,0
16,0.25,-17.55,32.37,37,23,46,0
16,0.25,-19.55,32.34,38,23,47,0
16,0.25,-10.05,32.34,37,23,46,0
16,0.25,8.69,32.34,37,24,46,0
16,0.25,5.42,32.34,37,24,46,0
16,0.25,3.95,32.33,37,23,46,0
16,0.25,3.6,32.33,37,23,46,0
16,0.25,3.27,32.33,38,23,46,0
16,0.25,-27.21,32.33,38,24,47,0
16,0.25,-5.97,32.37,37,23,46,0
16,0.25,14.81,32.37,37,24,46,0
16,0.25,12.26,32.37,38,23,46,0
16,0.25,-3.1,32.37,38,24,46,0
16,0.25,-8.79,32.33,37,23,46,0
16,0.25,1.36,32.33,38,24,47,0
16,0.25,-3.99,32.33,37,23,46,0
16,0.25,-20.19,32.33,38,23,46,0
16,0.25,2.04,32.34,38,23,46,0
16,0.25,8.97,32.34,37,24,46,0
16,0.25,3.79,32.34,38,24,46,0
16,0.25,2.8,32.34,38,23,46,0
16,0.25,1.87,32.33,38,24,46,0
16,0.25,14.84,32.33,38,24,46,0
16,0.25,11.66,32.33,38,24,46,0
16,0.25,0.62,32.33,37,24,46,0
16,0.25,-9.42,32.31,38,23,46,0
16,0.25,1.01,32.31,38,23,46,0
16,0.25,-10.39,32.31,38,24,46,0
16,0.25,-6.63,32.31,38,23,46,0
16,0.25,-1.39,32.33,38,23,46,0
16,0.25,2.42,32.33,38,24,46,0
16,0,-0.03,32.49,13,-92,-7,1
16,0.59,5.06,32.49,6,-44,4,1
16,0.69,17.91,32.49,27,-80,14,1
16,0.76,79.34,32.49,13,-61,3,1
16,0.56,228.25,32.49,8,-75,-8,1
16,0.54,-486.5,32.49,21,-75,18,1
16,0.53,-5.9,32.49,16,-69,7,1
16,0.53,156.15,32.49,6,-67,-1,1
16,0.54,46.78,32.49,4,-69,0,1
16,0.54,4.05,32.49,19,-80,19,1
16,0.55,0.15,32.49,22,-71,11,1
16,0.56,0.76,32.49,12,-89,-8,1
16,0.58,3.36,32.47,8,-60,3,1
16,0.6,12.51,32.47,21,-77,4,1
16,0.62,12.29,32.47,9,-62,7,1
16,0.62,-31.05,32.47,5,-78,1,1
16,0.62,-49.57,32.49,10,-83,2,1
16,0.62,15.37,32.49,-1,-54,-15,1
16,0.62,33.75,32.49,25,-89,10,1
16,0.61,18.05,32.49,22,-64,17,1
16,0.61,-30.27,32.47,10,-106,-12,1
16,0.61,-33.81,32.47,7,-70,-2,1
16,0.61,179.68,32.47,21,-83,4,1
16,0.61,-158.07,32.47,-18,-65,-4,1
16,0.61,39.74,32.47,29,-78,16,1
16,0.6,-166.39,32.47,7,-117,-6,1
16,0.6,53.76,32.47,2,-32,0,1
16,0.6,137.62,32.47,41,-110,18,1
16,0.59,-12.77,32.47,21,-62,42,1
16,0.6,-32,32.47,13,-104,-10,1
16,0.6,-107.37,32.47,10,-56,-6,1
16,0.61,200.65,32.47,14,-79,7,1
16,0.62,-213.3,32.45,30,-79,4,1
16,0.64,46.66,32.45,7,-93,11,1
16,0.65,-237.52,32.45,15,-73,-3,1
16,0.65,150.27,32.45,8,-78,-6,1
16,0.66,105.73,32.47,14,-78,15,1
16,0.67,-12.89,32.47,20,-83,13,1
16,0.69,-114.48,32.47,11,-93,-4,1
16,0.7,70.74,32.47,11,-77,-5,1
16,0.69,75.72,32.45,0,-65,-4,1
16,0.69,48.43,32.45,30,-81,12,1
16,0.69,-115.25,32.45,16,-70,0,1
16,0.72,-136.32,32.45,17,-87,5,1
16,0.69,90.88,32.45,10,-57,15,1
16,0.68,118.74,32.45,15,-83,-1,1
16,0.68,-24.01,32.45,35,-76,26,1
16,0.67,-126.26,32.45,12,-78,1,1
16,0.67,-24.26,32.45,9,-65,1,1
16,0.65,212.89,32.45,11,-70,5,1
16,0.65,-39.33,32.45,18,-79,17,1
16,0.65,-61.79,32.45,4,-80,0,1
16,0.65,-24.63,32.43,6,-52,11,1
16,0.64,98.06,32.43,17,-98,5,1
16,0.63,170.91,32.43,33,-72,18,1
16,0.63,-167.48,32.43,15,-75,4,1
16,0.64,-85.17,32.41,7,-70,-5,1
16,0.63,120.87,32.41,9,-57,6,1
16,0.63,-17.71,32.41,17,-67,9,1
16,0.63,-0.84,32.41,3,-89,2,1
16,0.63,-130.43,32.41,13,-84,-2,1
16,0.63,46.89,32.41,11,-56,-5,1
16,0.62,201.78,32.41,22,-72,-9,1
16,0.62,-64.2,32.41,8,-93,11,1
16,0.63,-67.63,32.43,10,-67,0,1
16,0.62,-3.36,32.43,10,-69,-6,1
16,0.62,262.8,32.43,19,-98,6,1
16,0.62,-13.63,32.43,38,-85,23,1
16,0.63,-26.44,32.41,23,-93,2,1
16,0.64,124.24,32.41,5,-62,-8,1
16,0.64,111.74,32.41,24,-99,11,1
16,0.64,-78.29,32.41,4,-81,29,1
16,0.65,-105.63,32.39,7,-72,1,1
16,0.66,-148.2,32.39,11,-78,-7,1
16,0.65,107.78,32.39,15,-79,-4,1
16,0.65,-47.76,32.39,5,-56,-5,1
16,0.65,-130.55,32.41,-3,-81,14,1
16,0.66,-130.18,32.41,22,-86,1,1
16,0.65,85.69,32.41,6,-48,-5,1
16,0.65,186.53,32.41,33,-124,13,1
16,0.65,-16.07,32.41,16,-63,38,1
16,0.67,-39.31,32.41,20,-62,-7,1
16,0.67,60.28,32.41,27,-77,6,1
16,0.65,173.28,32.41,3,-49,4,1
16,0.65,-200.31,32.39,28,-106,-7,1
16,0.65,-93.57,32.39,13,-56,-9,1
16,0.65,-76.53,32.39,28,-68,14,1
16,0.65,79.79,32.39,7,-62,4,1
16,0.65,71.3,32.39,11,-77,-4,1
16,0.64,-211.21,32.39,13,-52,-3,1
16,0.64,103.51,32.39,45,-80,29,1
16,0.64,-52.17,32.39,18,-85,5,1
16,0.65,0.45,32.39,7,-63,-9,1
16,0.63,32.64,32.39,12,-67,9,1
16,0.63,126.84,32.39,10,-85,18,1
16,0.65,-137.23,32.39,8,-81,-5,1
16,0.67,-83.81,32.39,12,-68,-8,1
16,0.67,118.7,32.39,14,-88,3,1
16,0.69,93.05,32.39,-6,-90,1,1
16,0.71,-91.04,32.39,4,-80,2,1
16,0.73,-154.03,32.39,16,-88,-2,1
16,0.72,131.33,32.39,14,-62,-9,1
16,0.73,119.39,32.39,28,-82,10,1
16,0.73,-107.4,32.39,15,-78,31,1
16,0.75,-107.04,32.37,17,-73,2,1
16,0.75,81.86,32.37,3,-74,-5,1
16,0.75,195.45,32.37,13,-79,4,1
16,0.75,-82.43,32.37,23,-68,-2,1
16,0.75,-97.22,32.37,18,-99,2,1
16,0.74,63.57,32.37,7,-55,3,1
16,0.74,92.19,32.37,13,-119,-11,1
16,0.74,-11.13,32.37,-1,-72,-5,1
16,0.74,18.7,32.37,29,-54,16,1
16,0.73,-130.07,32.37,23,-93,10,1
16,0.74,115.64,32.37,7,-58,-3,1
16,0.74,-148.06,32.37,20,-76,-3,1
16,0.73,22,32.34,16,-75,-13,1
16,0.73,23.61,32.34,18,-65,8,1
16,0,-0.03,31.99,21,-55,-4,1
16,0.1,5.06,31.99,18,-63,-3,1
16,0.15,17.91,31.99,12,-60,-32,1
16,0.15,79.34,31.99,4,-45,-7,1
16,0.15,228.25,31.99,45,-56,-29,1
16,0.16,-486.5,31.99,10,-55,-12,1
16,0.15,-5.9,31.99,40,-42,-9,1
16,0.15,156.15,31.99,48,-44,-1,1
16,0.15,46.78,31.97,47,-43,3,1
16,0.15,4.05,31.97,42,-50,6,1
16,0.15,0.1,31.97,19,-72,-37,1
16,0.16,0.62,31.97,12,-53,-11,1
16,0.15,2.53,31.99,22,-69,1,1
16,0.15,11.06,31.99,-25,-78,-4,1
16,0.15,27.26,31.99,13,-67,-5,1
16,0.15,-30.41,31.99,49,-58,0,1
16,0.15,-16.76,31.97,27,-48,-8,1
16,0.15,-3.65,31.97,36,-56,-13,1
16,0.15,-93.39,31.97,50,-48,-18,1
16,0.15,-115.19,31.97,15,-46,-2,1
16,0.15,248.58,31.95,22,-52,19,1
16,0.15,-98.36,31.95,37,-55,-9,1
16,0.22,-35.57,31.95,34,-54,-2,1
16,0.26,73.28,31.95,39,-54,-6,1
16,0.29,-232.4,31.95,35,-53,-3,1
16,0.31,321.32,31.95,38,-52,0,1
16,0.32,1120.08,31.95,39,-50,2,1
16,0.32,-463.68,31.95,41,-50,6,1
16,0.32,-117.42,31.95,41,-49,7,1
16,0.32,9.89,31.95,41,-49,7,1
16,0.32,-44.19,31.95,41,-49,7,1
16,0.32,-21.74,31.95,41,-50,5,1
16,0.32,-48.97,31.95,40,-51,4,1
16,0.32,-75.62,31.95,40,-51,3,1
16,0.32,53.37,31.95,40,-51,2,1
16,0.32,55.02,31.95,42,-53,0,1
16,0.32,-27.46,31.99,39,-51,-4,1
16,0.32,-218.31,31.99,39,-51,-6,1
16,0.32,-35.37,31.99,40,-51,-4,1
16,0.32,103.62,31.99,40,-51,-4,1
16,0.32,-88.42,32,41,-50,-4,1
16,0.32,27.49,32,41,-50,-3,1
16,0.32,396.57,32,41,-50,-4,1
16,0.31,56.62,32,40,-50,-4,1
16,0.32,-82.88,32.03,41,-50,-4,1
16,0.32,-0.7,32.03,41,-50,-4,1
16,0.32,-30.83,32.03,41,-49,-5,1
16,0.31,75.87,32.03,42,-50,-4,1
16,0.31,-26.94,32.05,47,-48,-3,1
16,0.31,9.64,32.05,53,-48,32,1
16,0.29,1.09,32.05,-10,-54,45,1
16,0.27,29.29,32.05,-18,-59,9,1
16,0.27,174.91,32.07,-8,-55,4,1
16,0.27,-116.47,32.07,-24,-65,-6,1
16,0.26,-300.02,32.07,-15,-62,-1,1
16,0.26,46.76,32.07,-15,-60,3,1
16,0.26,156.66,32.07,-17,-61,2,1
16,0.26,-73.98,32.07,-21,-61,0,1
16,0.26,-245.21,32.07,-21,-61,1,1
16,0.26,51.86,32.07,-21,-61,2,1
16,0.26,-16.48,32.07,-21,-61,3,1
16,0.26,6.42,32.07,-21,-61,3,1
16,0.26,-45.82,32.07,-22,-61,3,1
16,0.26,-40.33,32.07,-21,-61,4,1
16,0.26,-23.74,32.09,-21,-61,4,1
16,0.26,-0.71,32.09,-21,-61,4,1
16,0.26,1.95,32.09,-21,-61,4,1
16,0.26,-14.84,32.09,-21,-61,4,1
16,0.26,-1.87,32.07,-21,-61,4,1
16,0.26,-0.76,32.07,-21,-61,4,1
16,0.26,-4.77,32.07,-21,-61,4,1
16,0.26,-5.35,32.07,-21,-61,5,1
16,0.26,3.13,32.09,-21,-61,4,1
16,0.26,1.62,32.09,-22,-61,5,1
16,0.25,-6.02,32.09,-22,-61,5,1
16,0.25,1.33,32.09,-22,-60,5,1
16,0.25,-1.46,32.07,-22,-60,5,1
16,0.25,-1.17,32.07,-22,-61,5,1
16,0.25,7.12,32.07,-21,-60,5,1
16,0.25,-8.07,32.07,-22,-61,4,1
16,0.25,-4.28,32.05,-22,-61,4,1
16,0.26,2.52,32.05,-22,-61,4,1
16,0.25,3.59,32.05,-22,-61,4,1
16,0.25,6.56,32.05,-22,-60,4,1
16,0.25,-7.64,32.03,-22,-60,4,1
16,0.25,-7.89,32.03,-22,-60,4,1
16,0.25,6.56,32.03,-23,-60,5,1
16,0.25,1.07,32.03,-23,-60,5,1
16,0.25,3.26,32,-23,-60,5,1
16,0.25,-6.92,32,-23,-60,5,1
16,0.25,1.37,32,-23,-60,4,1
16,0.25,2.95,32,-22,-61,3,1
16,0.25,3.74,31.99,-22,-60,2,1
16,0.25,5.4,31.99,-23,-60,2,1
16,0.25,10.83,31.99,-23,-60,2,1
16,0.25,8.19,31.99,-24,-60,3,1
16,0.25,-12.96,31.99,-23,-60,3,1
16,0.24,-21.5,31.99,-23,-60,3,1
16,0.25,7.11,31.99,-23,-60,4,1
16,0.25,-9.01,31.99,-23,-60,4,1
16,0.25,-8.85,31.99,-22,-60,5,1
16,0.25,1.52,31.99,-22,-60,5,1
16,0.25,-2.09,31.99,-22,-60,5,1
16,0.24,5.76,31.99,-22,-61,5,1
16,0.25,6.58,31.99,-22,-61,5,1
16,0.24,14.43,31.99,-22,-60,5,1
16,0.25,6.11,31.99,-22,-61,4,1
16,0.24,-9.76,31.99,-22,-60,4,1
16,0.24,-3.39,31.97,-22,-60,4,1
16,0.25,5.65,31.97,-23,-60,5,1
16,0.24,1.61,31.97,-23,-60,5,1
16,0.24,2.48,31.97,-23,-60,5,1
16,0.25,-4.09,31.95,-23,-60,5,1
16,0.24,-0.42,31.95,-23,-60,5,1
16,0.24,7.87,31.95,-23,-60,5,1
16,0.24,12.92,31.95,-22,-60,5,1
16,0.24,2.51,31.95,-23,-60,5,1
16,0.24,-0.11,31.95,-23,-60,5,1
16,0,-0.03,34.5,43,9,50,1
16,0.83,5.06,34.5,42,8,48,1
16,1.18,17.91,34.5,42,8,49,1
16,1.53,79.34,34.5,41,8,49,1
16,1.53,228.25,34.5,42,8,49,1
16,1.53,-486.5,34.5,42,8,48,1
16,1.52,-5.9,34.5,43,7,46,1
16,1.52,156.15,34.5,42,8,48,1
16,1.52,46.78,34.49,42,7,50,1
16,1.51,4.05,34.49,43,7,48,1
16,1.51,0.13,34.49,42,8,50,1
16,1.51,0.73,34.49,41,7,49,1
16,1.5,3.16,34.47,44,8,48,1
16,1.5,12.87,34.47,45,8,47,1
16,1.5,18.21,34.47,45,9,46,1
16,1.49,-16.64,34.47,41,9,49,1
16,1.49,9.9,34.43,45,8,44,1
16,1.49,45.99,34.43,43,8,47,1
16,1.49,20.94,34.43,44,8,47,1
16,1.49,-149.67,34.43,42,7,48,1
16,1.48,27.13,34.43,44,8,49,1
16,1.48,-17.22,34.43,41,7,47,1
16,1.48,27.25,34.43,42,8,47,1
16,1.48,16.32,34.43,44,8,50,1
16,1.47,-1.52,34.43,39,8,48,1
16,1.47,9.84,34.43,39,7,50,1
16,1.46,-20.93,34.43,41,7,49,1
16,1.46,22.92,34.43,40,6,51,1
16,1.45,0.35,34.43,37,6,52,1
16,1.45,-18.15,34.43,36,7,52,1
16,1.45,14.52,34.43,39,8,51,1
16,1.45,-3.72,34.43,38,8,51,1
16,1.45,12.22,34.41,40,8,50,1
16,1.45,-4.16,34.41,40,8,49,1
16,1.44,-27.64,34.41,40,8,50,1
16,1.44,23.9,34.41,39,7,52,1
16,1.44,-7.98,34.41,40,7,50,1
16,1.44,-0.75,34.41,42,6,51,1
16,1.44,13.43,34.41,44,9,47,1
16,1.43,-8.31,34.41,39,8,49,1
16,1.43,30.75,34.39,42,7,51,1
16,1.43,44.52,34.39,38,8,51,1
16,1.43,-56.11,34.39,38,8,51,1
16,1.42,-9.09,34.39,37,8,52,1
16,1.42,0.13,34.39,38,8,52,1
16,1.42,-18.68,34.39,37,8,52,1
16,1.42,13.4,34.39,37,8,51,1
16,1.42,5.09,34.39,38,7,51,1
16,1.44,25.1,34.39,37,8,52,1
16,1.48,2.25,34.39,38,8,52,1
16,1.56,-23.92,34.39,38,8,51,1
16,1.66,14.19,34.39,37,7,51,1
16,1.81,-0.47,34.34,37,8,52,1
16,1.97,-9.71,34.34,37,8,51,1
16,2.11,1.62,34.34,36,5,52,1
16,2.2,-14.48,34.34,36,5,55,1
16,2.24,7.59,34.34,33,6,53,1
16,2.25,11.68,34.34,34,5,54,1
16,2.22,-1.99,34.34,34,6,56,1
16,2.18,27.73,34.34,33,6,54,1
16,2.13,-24.54,34.33,34,6,55,1
16,2.08,-19.3,34.33,34,4,56,1
16,2.04,2.35,34.33,34,6,58,1
16,2,-11.81,34.33,34,7,53,1
16,1.96,11.3,34.34,35,6,50,1
16,1.93,-0.2,34.34,40,8,49,1
16,1.91,4.54,34.34,40,8,49,1
16,1.89,1.59,34.34,40,9,49,1
16,1.87,-25.91,34.33,40,9,47,1
16,1.85,-1.75,34.33,38,7,49,1
16,1.85,6.62,34.33,40,7,51,1
16,1.83,-19.79,34.33,39,8,49,1
16,1.83,3.51,34.31,37,9,50,1
16,1.83,-5.05,34.31,40,9,49,1
16,1.82,22.77,34.31,41,8,49,1
16,1.82,-6.52,34.31,41,8,50,1
16,1.82,-7.52,34.33,39,8,51,1
16,1.86,5.01,34.33,40,8,51,1
16,1.91,-17.41,34.33,41,9,48,1
16,1.98,-0.89,34.33,40,8,50,1
16,2.08,4.44,34.31,41,8,50,1
16,2.15,-11.89,34.31,41,8,48,1
16,2.2,15.13,34.31,41,8,50,1
16,2.23,-14.01,34.31,40,8,49,1
16,2.23,8.76,34.31,40,8,50,1
16,2.23,17.2,34.31,40,8,50,1
16,2.21,-21.16,34.31,40,7,49,1
16,2.16,7.7,34.31,40,7,50,1
16,2.13,2.63,34.31,37,6,52,1
16,2.09,-7.8,34.31,40,8,48,1
16,2.06,14.96,34.31,43,9,51,1
16,2.04,-1.48,34.31,43,9,53,1
16,2.01,-2.66,34.31,40,10,49,1
16,1.99,9.54,34.31,41,7,50,1
16,1.97,-0.31,34.31,39,7,45,1
16,1.95,7.93,34.31,45,18,48,1
16,1.93,8.91,34.33,46,14,47,1
16,1.92,-12.11,34.33,40,10,47,1
16,1.91,15.31,34.33,34,7,50,1
16,1.92,16.93,34.33,30,5,60,1
16,1.94,-41.16,34.29,42,9,51,1
16,1.97,-4.38,34.29,39,11,46,1
16,2,41.74,34.29,44,10,47,1
16,2.03,4.91,34.29,39,9,51,1
16,2.05,-97.34,34.29,39,7,50,1
16,2.08,7.08,34.29,42,8,47,1
16,2.08,41.72,34.29,45,8,46,1
16,2.07,1.43,34.29,41,8,48,1
16,2.05,-64.11,34.27,42,8,50,1
16,2.03,29.87,34.27,42,8,49,1
16,2,87.97,34.27,42,8,47,1
16,1.98,-49.29,34.27,41,8,47,1
16,1.97,22.48,34.29,45,11,48,1
16,1.95,-36.11,34.29,50,11,40,1
16,1.94,-15.87,34.29,48,10,40,1
16,1.93,84.9,34.29,50,8,40,1
16,1.91,-26.69,34.29,52,11,42,1
16,1.9,-77.11,34.29,49,10,41,1
17,0,-0.03,34.21,-52,39,2,0
17,0.4,5.06,34.21,-53,38,3,0
17,0.48,17.91,34.21,-53,39,-1,0
17,0.48,79.34,34.21,-51,39,4,0
17,0.48,228.25,34.21,-52,39,2,0
17,0.48,-486.5,34.21,-51,39,2,0
17,0.48,-5.9,34.21,-52,39,1,0
17,0.48,156.15,34.21,-52,39,1,0
17,0.48,46.78,34.21,-52,39,1,0
17,0.48,4.07,34.21,-52,39,2,0
17,0.48,0.78,34.21,-53,39,3,0
17,0.48,3.01,34.21,-52,39,0,0
17,0.48,12.58,34.18,-53,39,1,0
17,0.48,22.48,34.18,-53,39,1,0
17,0.48,-18.04,34.18,-53,39,2,0
17,0.48,13.6,34.18,-53,38,3,0
17,0.48,70.83,34.21,-52,39,2,0
17,0.48,166.57,34.21,-52,40,1,0
17,0.48,9.14,34.21,-53,38,2,0
17,0.48,-171.29,34.21,-54,38,2,0
17,0.48,-203.27,34.21,-53,38,2,0
17,0.48,20.42,34.21,-52,38,3,0
17,0.48,46.72,34.21,-53,39,0,0
17,0.48,5.46,34.21,-53,38,3,0
17,0.48,4.97,34.16,-54,38,-1,0
17,0.48,23.21,34.16,-53,39,1,0
17,0.48,15.39,34.16,-52,38,3,0
17,0.48,-6.1,34.16,-53,38,2,0
17,0.48,12.8,34.18,-52,38,1,0
17,0.48,1.32,34.18,-52,39,1,0
17,0.48,-16.57,34.18,-53,38,1,0
17,0.48,11.19,34.18,-53,38,0,0
17,0.48,5.28,34.16,-53,38,2,0
17,0.48,-7.64,34.16,-53,38,2,0
17,0.48,19.38,34.16,-53,38,2,0
17,0.48,-5.99,34.16,-53,38,2,0
17,0.48,10.31,34.16,-53,38,1,0
17,0.48,-15.49,34.16,-53,38,2,0
17,0.48,-17.43,34.16,-52,38,1,0
17,0.48,-14.04,34.16,-53,38,1,0
17,0.48,-41.41,34.15,-53,38,1,0
17,0.48,26.7,34.15,-53,38,2,0
17,0.48,39.72,34.15,-54,37,2,0
17,0.48,-12.33,34.15,-53,38,3,0
17,0.48,-2.7,34.15,-54,38,2,0
17,0.48,23.93,34.15,-53,37,2,0
17,0.48,-10.43,34.15,-53,38,2,0
17,0.48,-35.6,34.15,-53,38,1,0
17,0.48,-55.13,34.15,-53,37,2,0
17,0.48,-14.98,34.15,-53,38,1,0
17,0.48,62.52,34.15,-55,37,-1,0
17,0.48,12.91,34.15,-53,39,3,0
17,0.48,0.45,34.15,-53,39,6,0
17,0.48,-2.18,34.15,-50,43,5,0
17,0.48,-63.47,34.15,-41,49,4,0
17,0.48,51.68,34.15,-35,52,15,0
17,0.48,46.23,34.15,-29,51,25,0
17,0.48,-61.35,34.15,-43,49,15,0
17,0.48,31.57,34.15,-46,44,14,0
17,0.48,-12.91,34.15,-46,45,16,0
17,0.48,-17.87,34.13,-46,45,12,0
17,0.48,57.59,34.13,-45,44,15,0
17,0.48,-54.66,34.13,-44,45,13,0
17,0.48,-20.02,34.13,-43,45,15,0
17,0.48,21.18,34.15,-48,44,12,0
17,0.48,-21.16,34.15,-45,45,11,0
17,0.48,-1.46,34.15,-44,46,12,0
17,0.48,55.66,34.15,-44,45,15,0
17,0.48,-39.47,34.13,-45,45,12,0
17,0.48,7.91,34.13,-47,44,10,0
17,0.48,-6.56,34.13,-45,45,9,0
17,0.48,-5.49,34.13,-46,45,11,0
17,0.48,5.89,34.13,-45,45,11,0
17,0.48,-37.91,34.13,-46,45,11,0
17,0.48,38.36,34.13,-46,44,10,0
17,0.48,49.37,34.13,-45,45,10,0
17,0.48,-33.74,34.13,-47,44,11,0
17,0.48,25.23,34.13,-45,44,10,0
17,0.48,-14.91,34.13,-46,44,10,0
17,0.48,-16.09,34.13,-46,44,11,0
17,0.48,-21.94,34.13,-45,45,10,0
17,0.49,-72.48,34.13,-43,45,12,0
17,0.48,24.14,34.13,-49,40,14,0
17,0.48,-51.98,34.13,-54,36,14,0
17,0.48,16.65,34.11,-57,33,14,0
17,0.48,28.32,34.11,-57,33,18,0
17,0.48,-14.4,34.11,-53,35,16,0
17,0.48,-4.93,34.11,-51,37,18,0
17,0.48,25.43,34.13,-50,39,17,0
17,0.48,-39.29,34.13,-43,45,15,0
17,0.48,52.03,34.13,-41,49,9,0
17,0.48,18.11,34.13,-37,52,4,0
17,0.47,-26.63,34.13,-35,53,1,0
17,0.47,20.58,34.13,-34,54,1,0
17,0.47,10.47,34.13,-36,52,0,0
17,0.47,4.46,34.13,-37,53,-8,0
17,0.47,24.36,34.11,-34,52,-11,0
17,0.47,-20.81,34.11,-32,51,-24,0
17,0.46,30.41,34.11,-32,46,-29,0
17,0.44,0.26,34.11,-8,50,-40,0
17,0.43,-19.34,34.13,-1,56,-22,0
17,0.43,16.57,34.13,-7,60,0,0
17,0.46,5.44,34.13,-19,56,27,0
17,0.48,32.38,34.13,-24,50,30,0
17,0.5,69.37,34.11,-14,56,24,0
17,0.5,14.46,34.11,-10,53,30,0
17,0.5,-74.51,34.11,-16,54,28,0
17,0.5,53.5,34.11,-16,54,29,0
17,0.49,13.67,34.13,-18,54,28,0
17,0.49,-63.77,34.13,-18,54,28,0
17,0.49,-107.38,34.13,-16,54,28,0
17,0.49,-24.13,34.13,-17,53,30,0
17,0.49,-14.86,34.11,-18,53,30,0
17,0.49,-5.99,34.11,-18,53,29,0
17,0.49,2.19,34.11,-18,54,28,0
17,0.49,6.06,34.11,-16,53,29,0
17,0.49,-37.5,34.11,-18,53,29,0
17,0.48,-8.39,34.11,-19,53,28,0
17,0,-0.03,34.15,41,-47,0,1
17,0.32,5.06,34.15,44,-34,2,1
17,0.39,17.91,34.15,50,-23,-1,1
17,0.4,79.34,34.15,84,-48,25,1
17,0.4,228.25,34.15,61,-42,46,1
17,0.41,-486.5,34.15,68,-13,0,1
17,0.4,-5.9,34.15,30,-81,0,1
17,0.4,156.15,34.15,17,-15,1,1
17,0.39,46.78,34.13,42,-56,-15,1
17,0.41,4.05,34.13,69,-33,-4,1
17,0.41,0.1,34.13,58,-50,-13,1
17,0.4,0.59,34.13,25,-8,6,1
17,0.4,2.37,34.15,98,-46,36,1
17,0.4,10.76,34.15,48,-41,12,1
17,0.4,25.72,34.15,71,-31,12,1
17,0.4,-23.74,34.15,59,-48,-8,1
17,0.4,6.79,34.13,79,-43,18,1
