row ID;Belehrungszeitpunkt;Altersgruppe;Bezahlart;Authentifizierungsart;Versandart;Zielgruppe
Row8598;2024-05-06T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8599;2024-05-06T15:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row8601;2024-05-06T17:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row8602;2024-05-06T21:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row8603;2024-05-07T07:00:00+00:00;60-69;creditcard;Selfie;E-Mail;Beruflich
Row8604;2024-05-07T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8605;2024-05-07T10:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row8606;2024-05-07T11:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8608;2024-05-07T13:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row8611;2024-05-07T16:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row8612;2024-05-07T16:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8613;2024-05-07T18:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8615;2024-05-07T22:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8618;2024-05-08T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8627;2024-05-08T16:00:00+00:00;50-59;giropay;Selfie;E-Mail;Beruflich
Row8629;2024-05-09T13:00:00+00:00;20-29;giropay;Selfie;Post;Beruflich
Row8634;2024-05-10T13:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row8635;2024-05-10T13:00:00+00:00;50-59;paypal;eID;E-Mail;Ehrenamtlich
Row8636;2024-05-10T13:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row8641;2024-05-10T18:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row8643;2024-05-10T20:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row8646;2024-05-11T11:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8647;2024-05-11T12:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row8649;2024-05-11T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row8650;2024-05-11T18:00:00+00:00;40-49;paypal;eID;Download;Ehrenamtlich
Row8655;2024-05-12T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8656;2024-05-12T15:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row8659;2024-05-12T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8668;2024-05-13T11:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row8671;2024-05-13T14:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row8674;2024-05-13T18:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8677;2024-05-13T20:00:00+00:00;50-59;creditcard;eID;E-Mail;Beruflich
Row8678;2024-05-13T20:00:00+00:00;50-59;paypal;eID;E-Mail;Ehrenamtlich
Row8680;2024-05-13T23:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row8681;2024-05-14T09:00:00+00:00;20-29;paypal;Selfie;E-Mail;Ehrenamtlich
Row8682;2024-05-14T09:00:00+00:00;50-59;paypal;Selfie;Post;Beruflich
Row8684;2024-05-14T09:00:00+00:00;10-19;paypal;Selfie;E-Mail;Ehrenamtlich
Row8695;2024-05-14T20:00:00+00:00;50-59;paypal;Selfie;E-Mail;Ehrenamtlich
Row8697;2024-05-14T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8702;2024-05-14T21:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8704;2024-05-14T23:00:00+00:00;20-29;paypal;eID;E-Mail;Ehrenamtlich
Row8709;2024-05-15T13:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row8711;2024-05-15T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8713;2024-05-15T16:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row8714;2024-05-15T18:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8718;2024-05-15T20:00:00+00:00;30-39;creditcard;Selfie;Post;Beruflich
Row8722;2024-05-15T21:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row8725;2024-05-16T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8727;2024-05-16T12:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row8728;2024-05-16T12:00:00+00:00;50-59;paypal;Selfie;E-Mail;Ehrenamtlich
Row8733;2024-05-16T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8734;2024-05-16T14:00:00+00:00;60-69;paypal;Selfie;Post;Beruflich
Row8735;2024-05-16T16:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row8737;2024-05-16T18:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row8739;2024-05-16T22:00:00+00:00;50-59;paypal;eID;E-Mail;Ehrenamtlich
Row8741;2024-05-16T22:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row8746;2024-05-17T14:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row8748;2024-05-17T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8749;2024-05-17T15:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row8750;2024-05-17T15:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row8751;2024-05-17T15:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row8752;2024-05-17T15:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row8757;2024-05-17T16:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row8762;2024-05-17T20:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row8764;2024-05-18T11:00:00+00:00;10-19;paypal;eID;Post;Beruflich
Row8765;2024-05-18T13:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row8766;2024-05-18T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row8767;2024-05-18T16:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8769;2024-05-18T22:00:00+00:00;60-69;paypal;Selfie;E-Mail;Ehrenamtlich
Row8772;2024-05-19T16:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row8774;2024-05-19T17:00:00+00:00;30-39;paypal;eID;E-Mail;Ehrenamtlich
Row8777;2024-05-20T12:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row8779;2024-05-20T16:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row8785;2024-05-21T09:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row8787;2024-05-21T10:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row8788;2024-05-21T10:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row8790;2024-05-21T11:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row8793;2024-05-21T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8798;2024-05-21T17:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row8799;2024-05-21T16:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row8801;2024-05-21T17:00:00+00:00;50-59;paypal;Selfie;E-Mail;Ehrenamtlich
Row8803;2024-05-21T18:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row8807;2024-05-22T09:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row8809;2024-05-22T11:00:00+00:00;60-69;creditcard;Selfie;E-Mail;Beruflich
Row8811;2024-05-22T14:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row8818;2024-05-23T00:00:00+00:00;20-29;paypal;Selfie;E-Mail;Ehrenamtlich
Row8822;2024-05-23T12:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row8830;2024-05-23T17:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row8831;2024-05-23T18:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row8834;2024-05-23T22:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row8839;2024-05-24T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8842;2024-05-25T10:00:00+00:00;10-19;paypal;Selfie;E-Mail;Ehrenamtlich
Row8843;2024-05-25T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8852;2024-05-27T09:00:00+00:00;70-79;paypal;Selfie;E-Mail;Beruflich
Row8855;2024-05-27T17:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row8857;2024-05-27T19:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row8859;2024-05-27T21:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row8862;2024-05-28T10:00:00+00:00;50-59;paypal;eID;E-Mail;Beruflich
Row8863;2024-05-28T11:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row8872;2024-05-28T20:00:00+00:00;10-19;paypal;eID;Post;Beruflich
Row8875;2024-05-28T21:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row8876;2024-05-28T21:00:00+00:00;40-49;paypal;eID;E-Mail;Ehrenamtlich
Row8878;2024-05-29T12:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row8879;2024-05-29T12:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row8882;2024-05-29T15:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row8883;2024-05-29T17:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row8885;2024-05-29T18:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row8886;2024-05-29T19:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8888;2024-05-29T21:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row8891;2024-05-30T14:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row8893;2024-05-30T16:00:00+00:00;50-59;paypal;Selfie;E-Mail;Ehrenamtlich
Row8896;2024-05-31T11:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row8900;2024-05-31T20:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row8902;2024-06-02T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8909;2024-06-02T23:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row8911;2024-06-03T09:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row8914;2024-06-03T13:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row8917;2024-06-03T16:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8921;2024-06-03T19:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row8925;2024-06-03T21:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row8927;2024-06-03T23:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row8928;2024-06-04T10:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row8929;2024-06-04T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8931;2024-06-04T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row8932;2024-06-04T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row8933;2024-06-04T15:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row8935;2024-06-04T20:00:00+00:00;10-19;giropay;eID;E-Mail;Beruflich
Row8940;2024-06-05T09:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row8941;2024-06-05T14:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row8942;2024-06-05T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8943;2024-06-05T15:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row8954;2024-06-06T19:00:00+00:00;10-19;paypal;Selfie;Post;Beruflich
Row8956;2024-06-06T21:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row8958;2024-06-06T22:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row8969;2024-06-09T15:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row8974;2024-06-09T22:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8975;2024-06-09T23:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row8979;2024-06-10T11:00:00+00:00;60-69;creditcard;Selfie;E-Mail;Beruflich
Row8981;2024-06-10T13:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row8985;2024-06-10T17:00:00+00:00;40-49;creditcard;Selfie;Post;Beruflich
Row8988;2024-06-10T21:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row8990;2024-06-10T22:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row8991;2024-06-11T11:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row8993;2024-06-11T14:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row8996;2024-06-11T19:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9000;2024-06-12T09:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9001;2024-06-12T11:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9004;2024-06-12T13:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row9006;2024-06-12T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Ehrenamtlich
Row9007;2024-06-12T16:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row9009;2024-06-12T19:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9012;2024-06-13T09:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row9020;2024-06-13T12:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9022;2024-06-13T14:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9023;2024-06-13T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9028;2024-06-13T20:00:00+00:00;70-79;paypal;Selfie;Post;Beruflich
Row9037;2024-06-15T15:00:00+00:00;50-59;paypal;Selfie;Post;Beruflich
Row9041;2024-06-16T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9042;2024-06-16T15:00:00+00:00;50-59;giropay;Selfie;E-Mail;Beruflich
Row9057;2024-06-17T17:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row9059;2024-06-17T18:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9061;2024-06-17T20:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row9063;2024-06-17T21:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row9064;2024-06-18T12:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9065;2024-06-18T17:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9067;2024-06-18T18:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row9072;2024-06-19T09:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9075;2024-06-19T15:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9079;2024-06-19T21:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row9080;2024-06-20T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9085;2024-06-20T14:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row9088;2024-06-20T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9092;2024-06-20T22:00:00+00:00;40-49;paypal;eID;E-Mail;Beruflich
Row9094;2024-06-21T10:00:00+00:00;60-69;paypal;Selfie;Post;Ehrenamtlich
Row9097;2024-06-21T10:00:00+00:00;70-79;paypal;Selfie;Post;Ehrenamtlich
Row9098;2024-06-21T12:00:00+00:00;30-39;paypal;eID;E-Mail;Beruflich
Row9109;2024-06-22T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9112;2024-06-23T09:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row9113;2024-06-23T13:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9115;2024-06-23T15:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row9116;2024-06-23T16:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9119;2024-06-23T20:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row9121;2024-06-24T09:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row9123;2024-06-24T11:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9131;2024-06-24T15:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9132;2024-06-24T19:00:00+00:00;30-39;giropay;Selfie;Post;Beruflich
Row9133;2024-06-24T22:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9139;2024-06-25T15:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row9140;2024-06-25T17:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9144;2024-06-25T21:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9146;2024-06-26T12:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9151;2024-06-26T22:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9154;2024-06-27T12:00:00+00:00;40-49;paypal;eID;Download;Beruflich
Row9155;2024-06-27T14:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row9160;2024-06-27T17:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row9161;2024-06-27T17:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9162;2024-06-27T17:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9165;2024-06-27T20:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9166;2024-06-27T22:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9169;2024-06-28T14:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row9170;2024-06-28T14:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9175;2024-06-28T23:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9178;2024-06-30T13:00:00+00:00;30-39;paypal;eID;E-Mail;Beruflich
Row9181;2024-07-01T09:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row9182;2024-07-01T10:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row9183;2024-07-01T10:00:00+00:00;10-19;creditcard;Selfie;E-Mail;Beruflich
Row9194;2024-07-01T22:00:00+00:00;10-19;creditcard;Selfie;E-Mail;Beruflich
Row9195;2024-07-01T23:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9198;2024-07-01T23:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9202;2024-07-02T13:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9206;2024-07-02T14:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9208;2024-07-02T19:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9209;2024-07-02T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9212;2024-07-02T21:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9216;2024-07-02T22:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row9217;2024-07-02T23:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9219;2024-07-03T10:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9222;2024-07-03T12:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row9224;2024-07-03T18:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9230;2024-07-04T10:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9231;2024-07-04T11:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9232;2024-07-04T12:00:00+00:00;20-29;creditcard;Selfie;Post;Beruflich
Row9241;2024-07-04T20:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row9246;2024-07-05T09:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9248;2024-07-05T10:00:00+00:00;50-59;paypal;Selfie;Post;Beruflich
Row9249;2024-07-05T10:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9250;2024-07-05T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9251;2024-07-05T13:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9255;2024-07-05T17:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9259;2024-07-05T20:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Ehrenamtlich
Row9260;2024-07-06T09:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9261;2024-07-06T10:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row9263;2024-07-06T16:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row9264;2024-07-07T00:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row9265;2024-07-07T12:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9268;2024-07-07T21:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9271;2024-07-08T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9272;2024-07-08T10:00:00+00:00;50-59;paypal;Selfie;E-Mail;Ehrenamtlich
Row9282;2024-07-08T23:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9283;2024-07-09T07:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9287;2024-07-09T16:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9291;2024-07-09T23:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9296;2024-07-12T11:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9297;2024-07-12T11:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9305;2024-07-12T19:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9310;2024-07-13T21:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9311;2024-07-13T21:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9312;2024-07-13T22:00:00+00:00;60-69;creditcard;Selfie;E-Mail;Beruflich
Row9314;2024-07-14T11:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9316;2024-07-14T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9318;2024-07-15T09:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9319;2024-07-15T10:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9322;2024-07-15T11:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9324;2024-07-15T12:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9328;2024-07-15T15:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row9331;2024-07-15T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9332;2024-07-15T17:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9333;2024-07-15T19:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9342;2024-07-16T16:00:00+00:00;20-29;creditcard;Selfie;Post;Beruflich
Row9348;2024-07-17T11:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row9350;2024-07-17T16:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9351;2024-07-17T18:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row9352;2024-07-17T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9353;2024-07-18T08:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9355;2024-07-18T11:00:00+00:00;60-69;paypal;Selfie;E-Mail;Ehrenamtlich
Row9356;2024-07-18T11:00:00+00:00;70-79;paypal;Selfie;E-Mail;Ehrenamtlich
Row9358;2024-07-18T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9359;2024-07-18T15:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9363;2024-07-19T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9368;2024-07-19T18:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9369;2024-07-19T18:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9370;2024-07-19T23:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9371;2024-07-20T09:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9375;2024-07-20T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9376;2024-07-21T12:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9378;2024-07-21T17:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row9382;2024-07-22T11:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9391;2024-07-22T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9394;2024-07-22T15:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9399;2024-07-22T18:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row9404;2024-07-23T01:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9406;2024-07-23T12:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9411;2024-07-23T14:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9416;2024-07-23T19:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row9420;2024-07-23T23:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9422;2024-07-24T12:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9423;2024-07-24T15:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row9426;2024-07-24T17:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row9427;2024-07-24T18:00:00+00:00;40-49;creditcard;Selfie;Post;Beruflich
Row9429;2024-07-24T18:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row9433;2024-07-25T08:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row9434;2024-07-25T10:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row9435;2024-07-25T11:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row9442;2024-07-26T11:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row9443;2024-07-26T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
