Match ID,City,Date,Match Type,Match Type Number,Season,Team Type,Team 1,Team 2,Toss Winner,Toss Decision,Venue,Winner,win_margin_type,Win Margin,Player of the Match,Event Name,Event Match Number,Event Stage,Gender,Umpire 1,Umpire 2,TV Umpire,Match Referee
360800,Bloemfontein,2008-10-31,ODI,2769,2008/09,international,South Africa,Kenya,South Africa,bat,OUTsurance Oval,South Africa,runs,159.0,JP Duminy,Kenya in South Africa ODI Series,1.0,,male,M Erasmus,NJ Llong,BG Jerling,RS Mahanama
361043,Rajkot,2008-11-14,ODI,2774,2008/09,international,India,England,England,field,Madhavrao Scindia Cricket Ground,India,runs,158.0,Yuvraj Singh,England in India ODI Series,1.0,,male,AM Saheba,RB Tiffin,SL Shastri,RS Mahanama
361044,Indore,2008-11-17,ODI,2777,2008/09,international,India,England,India,bat,Maharani Usharaje Trust Cricket Ground,India,runs,54.0,Yuvraj Singh,England in India ODI Series,2.0,,male,AM Saheba,RB Tiffin,SL Shastri,RS Mahanama
361045,Kanpur,2008-11-20,ODI,2778,2008/09,international,India,England,England,bat,Green Park,India,runs,16.0,Harbhajan Singh,England in India ODI Series,3.0,,male,AM Saheba,RB Tiffin,SL Shastri,RS Mahanama
361046,Bangalore,2008-11-23,ODI,2781,2008/09,international,India,England,England,field,M Chinnaswamy Stadium,India,runs,19.0,V Sehwag,England in India ODI Series,4.0,,male,DJ Harper,AM Saheba,SK Tarapore,RS Mahanama
361047,Cuttack,2008-11-26,ODI,2783,2008/09,international,India,England,India,field,Barabati Stadium,India,wickets,6.0,V Sehwag,England in India ODI Series,5.0,,male,DJ Harper,AM Saheba,SK Tarapore,RS Mahanama
366341,Colombo,2008-08-27,ODI,2755,2008,international,Sri Lanka,India,India,bat,R Premadasa Stadium,India,runs,46.0,SK Raina,India in Sri Lanka ODI Series,4.0,,male,BR Doctrove,MG Silva,TH Wijewardene,BC Broad
366623,Napier,2009-03-03,ODI,2821,2008/09,international,New Zealand,India,India,bat,McLean Park,India,runs,53.0,MS Dhoni,India in New Zealand ODI Series,1.0,,male,AL Hill,RE Koertzen,GAV Baxter,RS Madugalle
366624,Hamilton,2009-03-11,ODI,2824,2008/09,international,New Zealand,India,New Zealand,bat,Seddon Park,India,runs,84.0,V Sehwag,India in New Zealand ODI Series,4.0,,male,GAV Baxter,RE Koertzen,EA Watkin,RS Madugalle
366625,Auckland,2009-03-14,ODI,2825,2008/09,international,New Zealand,India,India,bat,Eden Park,New Zealand,wickets,8.0,JD Ryder,India in New Zealand ODI Series,5.0,,male,GAV Baxter,RE Koertzen,EA Watkin,RS Madugalle
366626,Wellington,2009-03-06,ODI,2822,2008/09,international,New Zealand,India,India,bat,Westpac Stadium,no result,,,,India in New Zealand ODI Series,2.0,,male,RE Koertzen,EA Watkin,GAV Baxter,RS Madugalle
366627,Christchurch,2009-03-08,ODI,2823,2008/09,international,New Zealand,India,New Zealand,field,AMI Stadium,India,runs,58.0,SR Tendulkar,India in New Zealand ODI Series,3.0,,male,GAV Baxter,RE Koertzen,EA Watkin,RS Madugalle
366709,,2008-12-31,ODI,2786,2008/09,international,New Zealand,West Indies,New Zealand,field,Queenstown Events Centre,no result,,,,West Indies in New Zealand ODI Series,1.0,,male,MR Benson,AL Hill,EA Watkin,J Srinath
366711,Wellington,2009-01-07,ODI,2788,2008/09,international,New Zealand,West Indies,New Zealand,field,Westpac Stadium,New Zealand,wickets,7.0,DL Vettori,West Indies in New Zealand ODI Series,3.0,,male,MR Benson,AL Hill,GAV Baxter,J Srinath
374059,Abu Dhabi,2008-11-12,ODI,2773,2008/09,international,Pakistan,West Indies,West Indies,bat,Sheikh Zayed Stadium,Pakistan,wickets,4.0,CH Gayle,Pakistan v West Indies ODI Series,1.0,,male,MR Benson,SJ Davis,DJ Harper,MJ Procter
374060,Abu Dhabi,2008-11-14,ODI,2775,2008/09,international,Pakistan,West Indies,Pakistan,bat,Sheikh Zayed Stadium,Pakistan,runs,24.0,Sohail Tanvir,Pakistan v West Indies ODI Series,2.0,,male,SJ Davis,DJ Harper,MR Benson,MJ Procter
375456,,2008-11-20,ODI,2779,2008/09,international,Zimbabwe,Sri Lanka,Sri Lanka,field,Harare Sports Club,Sri Lanka,wickets,6.0,M Muralitharan,Sri Lanka in Zimbabwe ODI Series,1.0,,male,Aleem Dar,KC Barbour,O Chirombe,MJ Procter
375457,,2008-11-22,ODI,2780,2008/09,international,Zimbabwe,Sri Lanka,Zimbabwe,bat,Harare Sports Club,Sri Lanka,wickets,9.0,BAW Mendis,Sri Lanka in Zimbabwe ODI Series,2.0,,male,Aleem Dar,KC Barbour,O Chirombe,MJ Procter
375460,,2008-11-24,ODI,2782,2008/09,international,Zimbabwe,Sri Lanka,Zimbabwe,field,Harare Sports Club,Sri Lanka,runs,5.0,H Masakadza,Sri Lanka in Zimbabwe ODI Series,3.0,,male,Aleem Dar,RB Tiffin,KC Barbour,MJ Procter
375462,,2008-11-30,ODI,2785,2008/09,international,Zimbabwe,Sri Lanka,Zimbabwe,field,Harare Sports Club,Sri Lanka,runs,19.0,M Muralitharan,Sri Lanka in Zimbabwe ODI Series,5.0,,male,KC Barbour,RB Tiffin,TJ Tapfumaneyi,MJ Procter
377313,Jamaica,2009-06-26,ODI,2852,2009,international,West Indies,India,India,bat,"Sabina Park, Kingston",India,runs,20.0,Yuvraj Singh,India in West Indies ODI Series,1.0,,male,NJ Llong,NA Malcolm,CE Mack,BC Broad
377314,Jamaica,2009-06-28,ODI,2853,2009,international,West Indies,India,India,bat,"Sabina Park, Kingston",West Indies,wickets,8.0,R Rampaul,India in West Indies ODI Series,2.0,,male,NJ Llong,NA Malcolm,CE Mack,BC Broad
377315,St Lucia,2009-07-03,ODI,2854,2009,international,West Indies,India,India,field,"Beausejour Stadium, Gros Islet",India,wickets,6.0,MS Dhoni,India in West Indies ODI Series,3.0,,male,CR Duncan,NJ Llong,GE Greaves,BC Broad
377316,St Lucia,2009-07-05,ODI,2855,2009,international,West Indies,India,India,field,"Beausejour Stadium, Gros Islet",no result,,,,India in West Indies ODI Series,4.0,,male,CR Duncan,NJ Llong,GE Greaves,BC Broad
378753,Mirpur,2009-01-10,ODI,2790,2008/09,international,Bangladesh,Zimbabwe,Bangladesh,field,Shere Bangla National Stadium,Zimbabwe,runs,38.0,E Chigumbura,Tri-Nation Tournament in Bangladesh,1.0,,male,BR Doctrove,Nadir Shah,AFM Akhtaruddin,AG Hurst
378755,Mirpur,2009-01-14,ODI,2793,2008/09,international,Bangladesh,Sri Lanka,Bangladesh,field,Shere Bangla National Stadium,Bangladesh,wickets,5.0,Shakib Al Hasan,Tri-Nation Tournament in Bangladesh,3.0,,male,BR Doctrove,Nadir Shah,AFM Akhtaruddin,AG Hurst
378759,Mirpur,2009-01-23,ODI,2801,2008/09,international,Bangladesh,Zimbabwe,Bangladesh,field,Shere Bangla National Stadium,Bangladesh,wickets,6.0,Mashrafe Mortaza,Zimbabwe in Bangladesh ODI Series,3.0,,male,Enamul Haque,Zameer Haider,AFM Akhtaruddin,AG Hurst
380715,Bristol,2009-05-24,ODI,2850,2009,international,England,West Indies,England,field,County Ground,England,wickets,6.0,PD Collingwood,NatWest Series,2.0,,male,EAR de Silva,PJ Hartley,IJ Gould,AJ Pycroft
380716,Birmingham,2009-05-26,ODI,2851,2009,international,England,West Indies,West Indies,field,Edgbaston,England,runs,58.0,MJ Prior,NatWest Series,3.0,,male,SJ Davis,IJ Gould,NJ Llong,AJ Pycroft
383275,Belfast,2009-08-27,ODI,2878,2009,international,Ireland,England,England,bat,"Civil Service Cricket Club, Stormont",England,runs,3.0,DT Johnston,,,,male,Asad Rauf,PK Baldwin,,RS Madugalle
385025,Nairobi,2009-01-31,ODI,2809,2008/09,international,Kenya,Zimbabwe,Kenya,bat,Gymkhana Club Ground,Zimbabwe,wickets,4.0,,Zimbabwe in Kenya ODI Series,3.0,,male,SR Modi,TH Wijewardene,,JJ Crowe
385749,Karachi,2009-01-20,ODI,2798,2008/09,international,Pakistan,Sri Lanka,Sri Lanka,bat,National Stadium,Pakistan,wickets,8.0,Salman Butt,Sri Lanka in Pakistan ODI Series,1.0,,male,NJ Llong,Nadeem Ghauri,Ahsan Raza,BC Broad
385750,Karachi,2009-01-21,ODI,2800,2008/09,international,Pakistan,Sri Lanka,Pakistan,field,National Stadium,Sri Lanka,runs,129.0,TM Dilshan,Sri Lanka in Pakistan ODI Series,2.0,,male,Asad Rauf,NJ Llong,,BC Broad
385751,Lahore,2009-01-24,ODI,2803,2008/09,international,Pakistan,Sri Lanka,Sri Lanka,bat,Gaddafi Stadium,Sri Lanka,runs,234.0,TM Dilshan,Sri Lanka in Pakistan ODI Series,3.0,,male,Asad Rauf,NJ Llong,Nadeem Ghauri,BC Broad
386530,,2009-01-28,ODI,2806,2008/09,international,Sri Lanka,India,India,field,Rangiri Dambulla International Stadium,India,wickets,6.0,ST Jayasuriya,India in Sri Lanka ODI Series,1.0,,male,HDPK Dharmasena,BG Jerling,MG Silva,BC Broad
386531,Colombo,2009-01-31,ODI,2810,2008/09,international,Sri Lanka,India,India,bat,R Premadasa Stadium,India,runs,15.0,I Sharma,India in Sri Lanka ODI Series,2.0,,male,BG Jerling,MG Silva,HDPK Dharmasena,BC Broad
386532,Colombo,2009-02-03,ODI,2813,2008/09,international,Sri Lanka,India,India,bat,R Premadasa Stadium,India,runs,147.0,Yuvraj Singh,India in Sri Lanka ODI Series,3.0,,male,BG Jerling,MG Silva,HDPK Dharmasena,BC Broad
386533,Colombo,2009-02-05,ODI,2815,2008/09,international,Sri Lanka,India,India,bat,R Premadasa Stadium,India,runs,67.0,G Gambhir,India in Sri Lanka ODI Series,4.0,,male,HDPK Dharmasena,BG Jerling,MG Silva,BC Broad
386534,Colombo,2009-02-08,ODI,2818,2008/09,international,Sri Lanka,India,Sri Lanka,bat,R Premadasa Stadium,Sri Lanka,runs,68.0,KC Sangakkara,India in Sri Lanka ODI Series,5.0,,male,BG Jerling,TH Wijewardene,HDPK Dharmasena,BC Broad
387566,Centurion,2009-11-22,ODI,2929,2009/10,international,South Africa,England,England,field,SuperSport Park,England,wickets,7.0,PD Collingwood,England in South Africa ODI Series,2.0,,male,BG Jerling,RJ Tucker,M Erasmus,J Srinath
387567,Cape Town,2009-11-27,ODI,2930,2009/10,international,South Africa,England,South Africa,bat,Newlands,South Africa,runs,112.0,AB de Villiers,England in South Africa ODI Series,3.0,,male,M Erasmus,RJ Tucker,BG Jerling,J Srinath
387568,Port Elizabeth,2009-11-29,ODI,2931,2009/10,international,South Africa,England,South Africa,bat,St George's Park,England,wickets,7.0,JM Anderson,England in South Africa ODI Series,4.0,,male,BG Jerling,RJ Tucker,JD Cloete,J Srinath
390204,Benoni,2009-04-01,ODI,2830,2009,international,Ireland,Scotland,Ireland,field,Willowmoore Park,Ireland,wickets,7.0,WTS Porterfield,ICC World Cup Qualifiers,4.0,,male,M Erasmus,AM Saheba,,BC Broad
390227,Benoni,2009-04-08,ODI,2838,2009,international,Canada,Scotland,Scotland,field,Willowmoore Park,Canada,runs,148.0,A Bagai,ICC World Cup Qualifiers,27.0,,male,M Erasmus,RJ Tucker,,BC Broad
390253,Benoni,2009-04-19,ODI,2842,2009,international,Afghanistan,Scotland,Afghanistan,bat,Willowmoore Park,Afghanistan,runs,89.0,Mohammad Nabi,ICC World Cup Qualifiers,,5th Place Play-Off,male,GAV Baxter,Enamul Haque,,BC Broad
392616,,2009-04-22,ODI,2845,2009,international,Australia,Pakistan,Australia,bat,Dubai Sports City Cricket Stadium,Pakistan,wickets,4.0,Shahid Afridi,Australia v Pakistan ODI Series,1.0,,male,BF Bowden,Nadeem Ghauri,Asad Rauf,JJ Crowe
392617,,2009-04-24,ODI,2846,2009,international,Australia,Pakistan,Pakistan,bat,Dubai Sports City Cricket Stadium,Australia,wickets,6.0,A Symonds,Australia v Pakistan ODI Series,2.0,,male,Asad Rauf,BF Bowden,Zameer Haider,JJ Crowe
392618,Abu Dhabi,2009-04-27,ODI,2847,2009,international,Australia,Pakistan,Australia,bat,Sheikh Zayed Stadium,Australia,runs,27.0,MJ Clarke,Australia v Pakistan ODI Series,3.0,,male,Asad Rauf,BF Bowden,Nadeem Ghauri,JJ Crowe
392619,Abu Dhabi,2009-05-01,ODI,2848,2009,international,Australia,Pakistan,Pakistan,bat,Sheikh Zayed Stadium,Australia,wickets,8.0,DE Bollinger,Australia v Pakistan ODI Series,4.0,,male,Aleem Dar,BF Bowden,Zameer Haider,JJ Crowe
392620,Abu Dhabi,2009-05-03,ODI,2849,2009,international,Australia,Pakistan,Australia,bat,Sheikh Zayed Stadium,Pakistan,wickets,7.0,Kamran Akmal,Australia v Pakistan ODI Series,5.0,,male,Aleem Dar,BF Bowden,Nadeem Ghauri,JJ Crowe
401073,Dominica,2009-07-26,ODI,2862,2009,international,West Indies,Bangladesh,West Indies,field,"Windsor Park, Roseau",Bangladesh,runs,52.0,Abdur Razzak,Bangladesh in West Indies ODI Series,1.0,,male,BR Doctrove,AL Hill,CR Duncan,RS Mahanama
401074,Dominica,2009-07-28,ODI,2863,2009,international,West Indies,Bangladesh,West Indies,bat,"Windsor Park, Roseau",Bangladesh,wickets,3.0,Shakib Al Hasan,Bangladesh in West Indies ODI Series,2.0,,male,BR Doctrove,AL Hill,NA Malcolm,RS Mahanama
401075,St Kitts,2009-07-31,ODI,2865,2009,international,West Indies,Bangladesh,West Indies,bat,"Warner Park, Basseterre",Bangladesh,wickets,3.0,Mahmudullah,Bangladesh in West Indies ODI Series,3.0,,male,CR Duncan,AL Hill,NA Malcolm,RS Mahanama
403370,,2009-07-30,ODI,2864,2009,international,Sri Lanka,Pakistan,Pakistan,field,Rangiri Dambulla International Stadium,Sri Lanka,runs,36.0,M Muralitharan,Pakistan in Sri Lanka ODI Series,1.0,,male,SJ Davis,EAR de Silva,HDPK Dharmasena,AG Hurst
403371,,2009-08-01,ODI,2866,2009,international,Sri Lanka,Pakistan,Sri Lanka,field,Rangiri Dambulla International Stadium,Sri Lanka,wickets,6.0,CK Kapugedera,Pakistan in Sri Lanka ODI Series,2.0,,male,SJ Davis,HDPK Dharmasena,EAR de Silva,AG Hurst
403372,,2009-08-03,ODI,2867,2009,international,Sri Lanka,Pakistan,Sri Lanka,field,Rangiri Dambulla International Stadium,Sri Lanka,wickets,6.0,DPMD Jayawardene,Pakistan in Sri Lanka ODI Series,3.0,,male,SJ Davis,EAR de Silva,HDPK Dharmasena,AG Hurst
403373,Colombo,2009-08-07,ODI,2868,2009,international,Sri Lanka,Pakistan,Pakistan,bat,R Premadasa Stadium,Pakistan,runs,146.0,Umar Akmal,Pakistan in Sri Lanka ODI Series,4.0,,male,SJ Davis,MG Silva,HDPK Dharmasena,AG Hurst
403374,Colombo,2009-08-09,ODI,2870,2009,international,Sri Lanka,Pakistan,Pakistan,bat,R Premadasa Stadium,Pakistan,runs,132.0,Naved-ul-Hasan,Pakistan in Sri Lanka ODI Series,5.0,,male,SJ Davis,MG Silva,HDPK Dharmasena,AG Hurst
403380,Colombo,2009-09-08,ODI,2884,2009,international,Sri Lanka,New Zealand,Sri Lanka,bat,R Premadasa Stadium,Sri Lanka,runs,97.0,TT Samaraweera,Compaq Cup,1.0,,male,EAR de Silva,BR Doctrove,HDPK Dharmasena,BC Broad
403381,Colombo,2009-09-12,ODI,2887,2009,international,Sri Lanka,India,Sri Lanka,bat,R Premadasa Stadium,Sri Lanka,runs,139.0,AD Mathews,Compaq Cup,3.0,,male,HDPK Dharmasena,BR Doctrove,MG Silva,BC Broad
403382,Colombo,2009-09-11,ODI,2886,2009,international,India,New Zealand,New Zealand,bat,R Premadasa Stadium,India,wickets,6.0,A Nehra,Compaq Cup,2.0,,male,HDPK Dharmasena,BR Doctrove,MG Silva,BC Broad
403383,Colombo,2009-09-14,ODI,2889,2009,international,Sri Lanka,India,India,bat,R Premadasa Stadium,India,runs,46.0,SR Tendulkar,Compaq Cup,,Final,male,EAR de Silva,BR Doctrove,HDPK Dharmasena,BC Broad
406192,,2010-02-07,ODI,2950,2009/10,international,Australia,West Indies,West Indies,field,Melbourne Cricket Ground,Australia,runs,113.0,SR Watson,West Indies in Australia ODI Series,1.0,,male,BF Bowden,BNJ Oxenford,PR Reiffel,J Srinath
406193,,2010-02-09,ODI,2952,2009/10,international,Australia,West Indies,West Indies,bat,Adelaide Oval,Australia,wickets,8.0,DE Bollinger,West Indies in Australia ODI Series,2.0,,male,BF Bowden,BNJ Oxenford,PR Reiffel,J Srinath
406194,,2010-02-12,ODI,2954,2009/10,international,Australia,West Indies,West Indies,field,Sydney Cricket Ground,no result,,,,West Indies in Australia ODI Series,3.0,,male,BF Bowden,BNJ Oxenford,PR Reiffel,J Srinath
406195,Brisbane,2010-02-14,ODI,2955,2009/10,international,Australia,West Indies,West Indies,field,"Brisbane Cricket Ground, Woolloongabba",Australia,runs,50.0,RT Ponting,West Indies in Australia ODI Series,4.0,,male,BF Bowden,PR Reiffel,BNJ Oxenford,J Srinath
406196,,2010-02-19,ODI,2960,2009/10,international,Australia,West Indies,Australia,bat,Melbourne Cricket Ground,Australia,runs,125.0,JR Hopes,West Indies in Australia ODI Series,5.0,,male,BF Bowden,BNJ Oxenford,PR Reiffel,J Srinath
406202,Brisbane,2010-01-22,ODI,2944,2009/10,international,Australia,Pakistan,Pakistan,bat,"Brisbane Cricket Ground, Woolloongabba",Australia,wickets,5.0,CL White,Pakistan in Australia ODI Series,1.0,,male,EAR de Silva,RJ Tucker,PR Reiffel,RS Madugalle
406203,,2010-01-24,ODI,2945,2009/10,international,Australia,Pakistan,Pakistan,field,Sydney Cricket Ground,Australia,runs,140.0,SR Watson,Pakistan in Australia ODI Series,2.0,,male,EAR de Silva,RJ Tucker,PR Reiffel,RS Madugalle
406204,,2010-01-26,ODI,2946,2009/10,international,Australia,Pakistan,Australia,bat,Adelaide Oval,Australia,runs,40.0,RJ Harris,Pakistan in Australia ODI Series,3.0,,male,EAR de Silva,SJA Taufel,RJ Tucker,RS Madugalle
406205,Perth,2010-01-29,ODI,2947,2009/10,international,Australia,Pakistan,Australia,bat,Western Australia Cricket Association Ground,Australia,runs,135.0,RJ Harris,Pakistan in Australia ODI Series,4.0,,male,EAR de Silva,RJ Tucker,PR Reiffel,RS Madugalle
406206,Perth,2010-01-31,ODI,2948,2009/10,international,Australia,Pakistan,Pakistan,bat,Western Australia Cricket Association Ground,Australia,wickets,2.0,CJ McKay,Pakistan in Australia ODI Series,5.0,,male,EAR de Silva,PR Reiffel,RJ Tucker,RS Madugalle
410337,Bulawayo,2009-08-09,ODI,2869,2009,international,Zimbabwe,Bangladesh,Bangladesh,field,Queens Sports Club,Bangladesh,wickets,8.0,Mohammad Ashraful,Bangladesh in Zimbabwe ODI Series,1.0,,male,AM Saheba,RB Tiffin,KC Barbour,J Srinath
410338,Bulawayo,2009-08-11,ODI,2871,2009,international,Zimbabwe,Bangladesh,Zimbabwe,field,Queens Sports Club,Bangladesh,runs,49.0,Shakib Al Hasan,Bangladesh in Zimbabwe ODI Series,2.0,,male,AM Saheba,RB Tiffin,,J Srinath
410339,Bulawayo,2009-08-14,ODI,2872,2009,international,Zimbabwe,Bangladesh,Bangladesh,field,Queens Sports Club,Zimbabwe,runs,69.0,E Chigumbura,Bangladesh in Zimbabwe ODI Series,3.0,,male,AM Saheba,RB Tiffin,O Chirombe,J Srinath
410340,Bulawayo,2009-08-16,ODI,2873,2009,international,Zimbabwe,Bangladesh,Zimbabwe,bat,Queens Sports Club,Bangladesh,wickets,4.0,CK Coventry,Bangladesh in Zimbabwe ODI Series,4.0,,male,KC Barbour,AM Saheba,O Chirombe,J Srinath
410341,Bulawayo,2009-08-18,ODI,2874,2009,international,Zimbabwe,Bangladesh,Zimbabwe,bat,Queens Sports Club,Bangladesh,wickets,5.0,Dolar Mahmud,Bangladesh in Zimbabwe ODI Series,5.0,,male,KC Barbour,AM Saheba,O Chirombe,J Srinath
415162,Toronto,2009-08-19,ODI,2875,2009,international,Canada,Kenya,Canada,field,Maple Leaf North-West Ground,Canada,wickets,9.0,Khurram Chohan,Kenya in Canada ODI Series,1.0,,male,K Bayney,NA Malcolm,,DT Jukes
415273,Centurion,2009-09-22,ODI,2893,2009/10,international,South Africa,Sri Lanka,South Africa,field,SuperSport Park,Sri Lanka,runs,55.0,TM Dilshan,ICC Champions Trophy,1.0,,male,IJ Gould,SJA Taufel,SJ Davis,JJ Crowe
415274,Johannesburg,2009-09-23,ODI,2894,2009/10,international,Pakistan,West Indies,West Indies,bat,New Wanderers Stadium,Pakistan,wickets,5.0,Umar Akmal,ICC Champions Trophy,2.0,,male,SJ Davis,DJ Harper,SJA Taufel,J Srinath
415275,Centurion,2009-09-24,ODI,2895,2009/10,international,South Africa,New Zealand,South Africa,field,SuperSport Park,South Africa,wickets,5.0,WD Parnell,ICC Champions Trophy,3.0,,male,Aleem Dar,Asad Rauf,DJ Harper,RS Mahanama
415276,Johannesburg,2009-09-25,ODI,2896,2009/10,international,England,Sri Lanka,England,field,New Wanderers Stadium,England,wickets,6.0,PD Collingwood,ICC Champions Trophy,4.0,,male,Aleem Dar,BF Bowden,AL Hill,J Srinath
415277,Johannesburg,2009-09-26,ODI,2897,2009/10,international,Australia,West Indies,West Indies,field,New Wanderers Stadium,Australia,runs,50.0,MG Johnson,ICC Champions Trophy,5.0,,male,Asad Rauf,AL Hill,BF Bowden,JJ Crowe
415278,Centurion,2009-09-26,ODI,2898,2009/10,international,India,Pakistan,Pakistan,bat,SuperSport Park,Pakistan,runs,54.0,Shoaib Malik,ICC Champions Trophy,6.0,,male,SJ Davis,SJA Taufel,IJ Gould,RS Mahanama
415279,Johannesburg,2009-09-27,ODI,2899,2009/10,international,New Zealand,Sri Lanka,Sri Lanka,field,New Wanderers Stadium,New Zealand,runs,38.0,DL Vettori,ICC Champions Trophy,7.0,,male,IJ Gould,DJ Harper,Aleem Dar,J Srinath
415280,Centurion,2009-09-27,ODI,2900,2009/10,international,South Africa,England,England,bat,SuperSport Park,England,runs,22.0,OA Shah,ICC Champions Trophy,8.0,,male,SJ Davis,AL Hill,BF Bowden,RS Mahanama
415281,Centurion,2009-09-28,ODI,2901,2009/10,international,Australia,India,Australia,bat,SuperSport Park,no result,,,,ICC Champions Trophy,9.0,,male,BF Bowden,IJ Gould,Asad Rauf,JJ Crowe
415282,Johannesburg,2009-09-29,ODI,2902,2009/10,international,England,New Zealand,New Zealand,field,New Wanderers Stadium,New Zealand,wickets,4.0,GD Elliott,ICC Champions Trophy,10.0,,male,Asad Rauf,DJ Harper,Aleem Dar,RS Mahanama
415283,Centurion,2009-09-30,ODI,2903,2009/10,international,Australia,Pakistan,Australia,field,SuperSport Park,Australia,wickets,2.0,MEK Hussey,ICC Champions Trophy,11.0,,male,BF Bowden,AL Hill,IJ Gould,J Srinath
415284,Johannesburg,2009-09-30,ODI,2904,2009/10,international,India,West Indies,India,field,New Wanderers Stadium,India,wickets,7.0,V Kohli,ICC Champions Trophy,12.0,,male,Aleem Dar,SJA Taufel,DJ Harper,JJ Crowe
415285,Centurion,2009-10-02,ODI,2905,2009/10,international,Australia,England,England,bat,SuperSport Park,Australia,wickets,9.0,SR Watson,ICC Champions Trophy,,Semi Final,male,Aleem Dar,BF Bowden,AL Hill,JJ Crowe
415286,Johannesburg,2009-10-03,ODI,2906,2009/10,international,New Zealand,Pakistan,Pakistan,bat,New Wanderers Stadium,New Zealand,wickets,5.0,DL Vettori,ICC Champions Trophy,,Semi Final,male,IJ Gould,SJA Taufel,DJ Harper,J Srinath
415287,Centurion,2009-10-05,ODI,2907,2009/10,international,Australia,New Zealand,New Zealand,bat,SuperSport Park,Australia,wickets,6.0,SR Watson,ICC Champions Trophy,,Final,male,Aleem Dar,IJ Gould,Asad Rauf,RS Mahanama
416236,Vadodara,2009-10-25,ODI,2913,2009/10,international,India,Australia,Australia,bat,Reliance Stadium,Australia,runs,4.0,MEK Hussey,Australia in India ODI Series,1.0,,male,AM Saheba,SK Tarapore,S Asnani,BC Broad
416237,Nagpur,2009-10-28,ODI,2915,2009/10,international,India,Australia,Australia,field,"Vidarbha Cricket Association Stadium, Jamtha",India,runs,99.0,MS Dhoni,Australia in India ODI Series,2.0,,male,AM Saheba,SK Tarapore,SS Hazare,BC Broad
416238,Delhi,2009-10-31,ODI,2918,2009/10,international,India,Australia,Australia,bat,Feroz Shah Kotla,India,wickets,6.0,Yuvraj Singh,Australia in India ODI Series,3.0,,male,SS Hazare,AM Saheba,SK Tarapore,BC Broad
416239,Chandigarh,2009-11-02,ODI,2919,2009/10,international,India,Australia,India,field,"Punjab Cricket Association Stadium, Mohali",Australia,runs,24.0,SR Watson,Australia in India ODI Series,4.0,,male,EAR de Silva,AM Saheba,SS Hazare,BC Broad
416240,Hyderabad,2009-11-05,ODI,2923,2009/10,international,India,Australia,Australia,bat,"Rajiv Gandhi International Stadium, Uppal",Australia,runs,3.0,SR Tendulkar,Australia in India ODI Series,5.0,,male,EAR de Silva,SK Tarapore,SS Hazare,BC Broad
