Entity,Code,Year,"Age-standardized deaths from malignant neoplasms in both sexes in those aged all ages per 100,000 people","Deaths from malignant neoplasms per 100,000 people in, both sexes aged all ages"
Romania,ROU,1999,130.28076,175.24713
Romania,ROU,2000,133.77895,182.60954
Romania,ROU,2001,136.72217,189.50935
Romania,ROU,2002,138.69696,197.01495
Romania,ROU,2003,138.64064,199.13446
Romania,ROU,2004,137.7767,201.23813
Romania,ROU,2005,139.73297,206.12427
Romania,ROU,2006,139.7646,208.6047
Romania,ROU,2007,138.54422,208.94193
Romania,ROU,2008,139.37935,214.3092
Romania,ROU,2009,140.52077,219.30177
Romania,ROU,2010,139.2802,220.73792
Romania,ROU,2011,139.7187,224.67036
Romania,ROU,2012,141.64584,243.24805
Romania,ROU,2013,141.89629,247.02464
Romania,ROU,2014,142.56924,252.68558
Romania,ROU,2015,143.12346,257.44086
Romania,ROU,2016,143.54312,261.6558
Romania,ROU,2017,141.95107,263.36536
Romania,ROU,2018,140.2221,263.89047
Romania,ROU,2019,134.44212,257.60956
Russia,RUS,1980,141.75632,161.35783
Russia,RUS,1981,142.3379,163.71323
Russia,RUS,1982,144.2261,167.33516
Russia,RUS,1983,146.20395,170.8787
Russia,RUS,1984,146.52766,172.19177
Russia,RUS,1985,146.967,173.57625
Russia,RUS,1986,150.23402,178.5464
Russia,RUS,1987,151.81241,181.6281
Russia,RUS,1988,153.82013,185.13083
Russia,RUS,1989,155.38287,188.33902
Russia,RUS,1990,157.00063,192.27925
Russia,RUS,1991,157.814,195.95157
Russia,RUS,1992,159.09251,200.21146
Russia,RUS,1993,160.98558,205.17487
Russia,RUS,1994,160.0018,204.63803
Russia,RUS,1995,156.3848,201.26909
Russia,RUS,1996,152.38469,198.72633
Russia,RUS,1997,151.2046,200.39195
Russia,RUS,1998,150.14026,201.16983
Russia,RUS,1999,150.90147,203.66924
Russia,RUS,2000,149.90102,204.37651
Russia,RUS,2001,146.76552,202.78261
Russia,RUS,2002,145.08412,203.1561
Russia,RUS,2003,143.79256,200.91594
Russia,RUS,2004,143.03583,199.96564
Russia,RUS,2005,141.12346,199.423
Russia,RUS,2006,139.12064,199.12798
Russia,RUS,2007,138.85165,201.19002
Russia,RUS,2008,138.33832,201.91269
Russia,RUS,2009,139.43274,204.8753
Russia,RUS,2010,136.13344,203.10611
Russia,RUS,2011,134.10783,202.52739
Russia,RUS,2012,131.39774,200.96754
Russia,RUS,2013,130.3913,201.13026
Russia,RUS,2014,130.34761,199.92058
Russia,RUS,2015,128.28047,202.50195
Russia,RUS,2016,126.710495,203.56374
Russia,RUS,2017,122.89041,199.72504
Russia,RUS,2018,123.01232,201.53357
Russia,RUS,2019,119.7975,200.59326
Saint Lucia,LCA,1968,66.05027,35.631218
Saint Lucia,LCA,1972,12.024948,8.571428
Saint Lucia,LCA,1973,118.47043,69.88446
Saint Lucia,LCA,1975,122.76396,77.77778
Saint Lucia,LCA,1976,84.394554,51.77112
Saint Lucia,LCA,1977,79.86963,50.833332
